Time,og_F,corr_F
97.1,13.7939,1.018407
97.2,13.4583,0.671544
97.3,13.7329,0.934881
97.4,13.2446,0.435318
97.5,13.7939,0.973355
97.6,13.3057,0.473892
97.7,13.9465,1.103429
97.8,13.1531,0.298766
97.9,14.0686,1.203003
98,13.0005,0.12364
98.1,13.9771,1.088977
98.2,13.7939,0.894514
98.3,13.5193,0.608651
98.4,14.3433,1.421388
98.5,13.2141,0.280925
98.6,14.1296,1.185162
98.7,13.5498,0.594099
98.8,14.1602,1.193236
98.9,13.3667,0.388473
99,14.4043,1.41481
99.1,13.1226,0.121847
99.2,14.0076,0.995584
99.3,13.855,0.831721
99.4,13.5803,0.545758
99.5,14.679,1.633195
99.6,13.6108,0.553732
99.7,14.4653,1.396969
99.8,13.3972,0.317606
99.9,14.4043,1.313443
100,13.5498,0.44768
100.1,14.5874,1.474017
100.2,13.3972,0.272554
100.3,14.3433,1.207391
100.4,13.092,-0.055172
100.5,14.1907,1.032265
100.6,13.8245,0.654802
100.7,13.5498,0.368839
100.8,14.3433,1.151076
100.9,13.5803,0.376813
101,14.4653,1.25055
101.1,13.916,0.689987
101.2,14.0991,0.861824
101.3,13.855,0.606461
101.4,14.4348,1.174998
101.5,13.7634,0.492335
101.6,14.1296,0.847272
101.7,14.3127,1.019109
101.8,13.7634,0.458546
101.9,15.0146,1.698483
102,13.2751,-0.05228
102.1,14.8621,1.523457
102.2,13.6719,0.321994
102.3,14.5874,1.226231
102.4,13.7634,0.390968
102.5,14.5874,1.203705
102.6,13.7634,0.368442
102.7,14.3738,0.967579
102.8,13.9465,0.529016
102.9,14.0076,0.578853
103,14.4958,1.05579
103.1,13.855,0.403727
103.2,14.6484,1.185864
103.3,13.3972,-0.076599
103.4,15.0146,1.529538
103.5,14.0991,0.602775
103.6,14.3738,0.866212
103.7,14.2517,0.732849
103.8,14.2822,0.752086
103.9,13.9771,0.435723
104,14.5569,1.00426
104.1,15.564,2.000097
104.2,14.0991,0.523934
104.3,15.1672,1.580771
104.4,13.4277,-0.169992
104.5,14.8926,1.283645
104.6,13.9465,0.326282
104.7,14.4958,0.864319
104.8,14.5264,0.883656
104.9,14.4958,0.841793
105,14.3738,0.70853
105.1,14.4653,0.788767
105.2,14.5874,0.899604
105.3,14.0381,0.339041
105.4,14.679,0.968678
105.5,13.6719,-0.049685
105.6,15.0452,1.312352
105.7,13.4277,-0.316411
105.8,15.1062,1.350826
105.9,13.916,0.149363
106,14.679,0.9011
106.1,14.4043,0.615137
106.2,14.5264,0.725974
106.3,14.3127,0.501011
106.4,14.8621,1.039148
106.5,14.5569,0.722685
106.6,14.3738,0.528322
106.7,15.1367,1.279959
106.8,13.7634,-0.104604
106.9,15.2283,1.349033
107,14.4348,0.54427
107.1,14.8926,0.990807
107.2,15.0757,1.162644
107.3,14.5874,0.663081
107.4,14.9536,1.018018
107.5,14.3127,0.365855
107.6,15.0452,1.087092
107.7,14.4043,0.434929
107.8,15.1978,1.217166
107.9,14.0686,0.076703
108,15.4419,1.43874
108.1,13.916,-0.098423
108.2,15.1978,1.172114
108.3,14.3738,0.336851
108.4,15.0452,0.996988
108.5,14.5874,0.527925
108.6,14.5569,0.486162
108.7,14.8621,0.780099
108.8,14.8315,0.738236
108.9,14.7705,0.665973
109,14.801,0.68521
109.1,15.564,1.436947
109.2,13.9771,-0.161216
109.3,15.8997,1.750121
109.4,14.2517,0.090858
109.5,15.2588,1.086695
109.6,14.9536,0.770232
109.7,14.5264,0.331769
109.8,15.1062,0.900306
109.9,14.679,0.461843
110,15.0757,0.84728
110.1,15.0146,0.774917
110.2,15.3809,1.129954
110.3,14.801,0.538791
110.4,15.3809,1.107428
110.5,14.6179,0.333165
110.6,15.4724,1.176402
110.7,14.9536,0.646339
110.8,15.1367,0.818176
110.9,14.9536,0.623813
111,14.4958,0.15475
111.1,15.5945,1.242187
111.2,14.6179,0.254324
111.3,15.4724,1.097561
111.4,14.801,0.414898
111.5,15.4114,1.014035
111.6,14.5569,0.148272
111.7,15.9912,1.571309
111.8,14.3738,-0.057354
111.9,15.9302,1.487783
112,15.1367,0.68302
112.1,14.9536,0.488657
112.2,15.4724,0.996194
112.3,14.9231,0.435631
112.4,15.564,1.065268
112.5,15.0757,0.565705
112.6,15.5945,1.073242
112.7,14.9841,0.451579
112.8,15.6555,1.111716
112.9,14.7705,0.215453
113,15.8386,1.27229
113.1,15.3503,0.772727
113.2,15.3809,0.792064
113.3,15.686,1.085901
113.4,14.9841,0.372738
113.5,15.8997,1.277075
113.6,14.74,0.106112
113.7,15.8386,1.193449
113.8,14.8926,0.236186
113.9,15.625,0.957323
114,15.0146,0.33566
114.1,15.9607,1.270497
114.2,14.9231,0.221634
114.3,15.8997,1.186971
114.4,15.5029,0.778908
114.5,14.9536,0.218345
114.6,15.9607,1.214182
114.7,14.8315,0.073719
114.8,16.0828,1.313756
114.9,15.1978,0.417493
115,15.7471,0.95553
115.1,14.801,-0.001833
115.2,15.9607,1.146604
115.3,15.2283,0.402941
115.4,16.0522,1.215578
115.5,15.686,0.838115
115.6,15.2283,0.369152
115.7,15.9302,1.059789
115.8,15.0146,0.132926
115.9,15.8691,0.976163
116,15.1672,0.263
116.1,15.8997,0.984237
116.2,15.5334,0.606674
116.3,15.5945,0.656511
116.4,15.5945,0.645248
116.5,15.686,0.725485
116.6,15.564,0.592222
116.7,15.686,0.702959
116.8,16.0828,1.088496
116.9,15.0146,0.009033
117,16.5405,1.52367
117.1,14.801,-0.227093
117.2,16.5405,1.501144
117.3,15.3198,0.269181
117.4,15.8997,0.837818
117.5,15.4724,0.399255
117.6,15.8691,0.784692
117.7,15.564,0.468329
117.8,16.2048,1.097866
117.9,15.8691,0.750903
118,15.4419,0.31244
118.1,16.3269,1.186177
118.2,15.1978,0.045814
118.3,16.51,1.346751
118.4,15.625,0.450488
118.5,16.0217,0.835925
118.6,15.6555,0.458462
118.7,15.8081,0.599799
118.8,15.8997,0.680136
118.9,15.686,0.455173
119,15.8386,0.59651
119.1,15.625,0.371647
119.2,16.0828,0.818184
119.3,15.2893,0.013421
119.4,16.6016,1.314458
119.5,15.1062,-0.192205
119.6,16.5405,1.230832
119.7,15.5945,0.273569
119.8,15.8081,0.475906
119.9,16.2659,0.922443
120,15.7776,0.42288
120.1,16.2354,0.869417
120.2,15.8997,0.522454
120.3,16.0522,0.663691
120.4,15.4724,0.072628
120.5,16.5405,1.129465
120.6,15.0452,-0.377098
120.7,16.8762,1.442639
120.8,15.7471,0.302276
120.9,16.3269,0.870813
121,15.8386,0.37125
121.1,15.9912,0.512587
121.2,16.2354,0.745524
121.3,15.8997,0.398561
121.4,16.0217,0.509298
121.5,15.9302,0.406535
121.6,16.0828,0.547872
121.7,15.7166,0.170409
121.8,16.449,0.891546
121.9,15.5029,-0.065817
122,16.3269,0.74692
122.1,15.9302,0.338957
122.2,16.1743,0.571794
122.3,16.51,0.896231
122.4,15.8691,0.244068
122.5,16.8457,1.209405
122.6,15.8081,0.160542
122.7,16.1743,0.515479
122.8,15.5945,-0.075584
122.9,16.6626,0.981253
123,15.4724,-0.22021
123.1,17.0593,1.355427
123.2,15.4419,-0.273236
123.3,16.5405,0.814101
123.4,16.1133,0.375638
123.5,16.1743,0.425375
123.6,16.3574,0.597212
123.7,16.0522,0.280749
123.8,16.3574,0.574686
123.9,15.9302,0.136223
124,16.449,0.64376
124.1,15.9302,0.113697
124.2,16.5405,0.712734
124.3,15.8081,-0.030929
124.4,16.6321,0.781808
124.5,15.8081,-0.053455
124.6,16.51,0.637182
124.7,16.4185,0.534419
124.8,16.0828,0.187456
124.9,16.8457,0.939093
125,15.9912,0.07333
125.1,16.571,0.641867
125.2,16.2964,0.356004
125.3,16.7236,0.771941
125.4,15.9302,-0.032722
125.5,17.1204,1.146215
125.6,15.7776,-0.207848
125.7,16.6931,0.696389
125.8,16.4795,0.471526
125.9,16.0522,0.032963
126,16.8152,0.7847
126.1,15.9912,-0.050563
126.2,16.8152,0.762174
126.3,16.2354,0.171111
126.4,16.8152,0.739648
126.5,15.9607,-0.126115
126.6,16.8457,0.747622
126.7,16.0217,-0.087641
126.8,16.7847,0.664096
126.9,16.2964,0.164533
127,16.449,0.30587
127.1,16.51,0.355607
127.2,16.2964,0.130744
127.3,16.8457,0.668781
127.4,16.2964,0.108218
127.5,16.8762,0.676755
127.6,16.3879,0.177192
127.7,16.9678,0.745829
127.8,16.5405,0.307266
127.9,17.1204,0.875903
128,16.1743,-0.08146
128.1,16.7542,0.487177
128.2,16.8152,0.536914
128.3,16.2354,-0.054149
128.4,17.334,1.033188
128.5,15.8691,-0.442975
128.6,17.0288,0.705462
128.7,16.1133,-0.221301
128.8,17.0288,0.682936
128.9,15.9912,-0.365927
129,17.3035,0.93511
129.1,16.2354,-0.144253
129.2,17.1204,0.729484
129.3,16.5405,0.138321
129.4,16.6016,0.188158
129.5,16.7847,0.359995
129.6,16.3269,-0.109068
129.7,16.9067,0.459469
129.8,16.2354,-0.223094
129.9,16.8762,0.406443
130,16.6016,0.12058
130.1,16.9373,0.445017
130.2,16.5405,0.036954
130.3,16.9373,0.422491
130.4,16.5405,0.014428
130.5,16.9983,0.460965
130.6,16.8152,0.266602
130.7,16.449,-0.110861
130.8,17.4866,0.915476
130.9,15.9607,-0.621687
131,16.7542,0.16055
131.1,16.5405,-0.064413
131.2,16.9373,0.321124
131.3,16.6931,0.065661
131.4,17.1204,0.481698
131.5,16.571,-0.078965
131.6,16.8152,0.153972
131.7,16.9678,0.295309
131.8,16.4795,-0.204254
131.9,17.3645,0.669483
132,16.449,-0.25728
132.1,17.5476,0.830057
132.2,16.3269,-0.401906
132.3,17.3035,0.563431
132.4,16.6626,-0.088732
132.5,17.2119,0.449305
132.6,16.8457,0.071842
132.7,17.0288,0.243679
132.8,16.8457,0.049316
132.9,17.0593,0.251653
133,17.1509,0.33199
133.1,17.0898,0.259627
133.2,17.395,0.553564
133.3,16.4185,-0.434199
133.4,17.5476,0.683638
133.5,17.1204,0.245175
133.6,17.2424,0.355912
133.7,17.334,0.436249
133.8,16.9678,0.058786
133.9,17.2729,0.352623
134,17.0288,0.09726
134.1,17.4561,0.513297
134.2,16.9983,0.044234
134.3,18.1274,1.162071
134.4,16.51,-0.466592
134.5,17.7612,0.773345
134.6,16.6626,-0.336518
134.7,17.8528,0.842419
134.8,17.1509,0.129256
134.9,17.3035,0.270593
135,17.3035,0.25933
135.1,17.1509,0.095467
135.2,17.395,0.328304
135.3,17.1509,0.072941
135.4,17.3035,0.214278
135.5,17.1509,0.050415
135.6,17.8833,0.771552
135.7,16.8762,-0.246811
135.8,17.8223,0.688026
135.9,17.2119,0.066363
136,17.7307,0.5739
136.1,17.9443,0.776237
136.2,17.1204,-0.058926
136.3,17.6086,0.418011
136.4,17.3035,0.101648
136.5,17.5781,0.364985
136.6,17.2119,-0.012478
136.7,18.0969,0.861259
136.8,16.7542,-0.492704
136.9,17.8223,0.564133
137,17.0898,-0.17963
137.1,17.5781,0.297407
137.2,17.8223,0.530344
137.3,17.2119,-0.091319
137.4,18.0359,0.721418
137.5,17.1204,-0.205345
137.6,17.8223,0.485292
137.7,17.1509,-0.197371
137.8,17.7612,0.401666
137.9,16.9983,-0.372497
138,17.8528,0.47074
138.1,16.7236,-0.669723
138.2,18.28,0.875414
138.3,17.1509,-0.264949
138.4,17.9749,0.547788
138.5,17.8223,0.383925
138.6,17.4255,-0.024138
138.7,17.8223,0.361399
138.8,17.3645,-0.107664
138.9,17.7307,0.247273
139,17.7002,0.20551
139.1,17.7612,0.255247
139.2,17.0593,-0.457916
139.3,18.158,0.629521
139.4,17.1509,-0.388842
139.5,17.8528,0.301795
139.6,17.8528,0.290532
139.7,17.2729,-0.300631
139.8,17.9443,0.359506
139.9,17.1509,-0.445157
140,18.1274,0.52008
140.1,17.2729,-0.345683
140.2,18.0969,0.467054
140.3,17.2424,-0.398709
140.4,17.9138,0.261428
140.5,17.395,-0.268635
140.6,18.2495,0.574602
140.7,17.3645,-0.321661
140.8,18.2495,0.552076
140.9,17.7002,-0.008487
141,17.395,-0.32495
141.1,18.0664,0.335187
141.2,17.395,-0.347476
141.3,18.219,0.465261
141.4,17.7917,0.026698
141.5,17.9443,0.168035
141.6,17.3035,-0.484028
141.7,18.2495,0.450709
141.8,17.3035,-0.506554
141.9,18.1885,0.367183
142,17.9138,0.08122
142.1,17.6086,-0.235243
142.2,18.1274,0.272294
142.3,17.4866,-0.379769
142.4,18.158,0.280368
142.5,17.6697,-0.219195
142.6,18.219,0.318842
142.7,17.5781,-0.333321
142.8,18.0664,0.143716
142.9,17.8833,-0.050647
143,18.2495,0.30429
143.1,17.5781,-0.378373
143.2,18.0054,0.037664
143.3,18.3105,0.331501
143.4,17.4561,-0.534162
143.5,18.7073,0.705775
143.6,17.5476,-0.465188
143.7,18.7683,0.744249
143.8,17.6086,-0.426714
143.9,18.3411,0.294523
144,17.7002,-0.35764
144.1,18.4631,0.393997
144.2,17.6697,-0.410666
144.3,18.7073,0.615671
144.4,17.8833,-0.219592
144.5,17.8833,-0.230855
144.6,18.3105,0.185082
144.7,17.6697,-0.466981
144.8,18.4326,0.284656
144.9,17.8528,-0.306407
145,18.3105,0.14003
145.1,17.9138,-0.267933
145.2,18.3411,0.148104
145.3,18.0054,-0.198859
145.4,18.3105,0.094978
145.5,18.1885,-0.038285
145.6,18.0054,-0.232648
145.7,18.4021,0.152789
145.8,17.7002,-0.560374
145.9,18.7378,0.465963
146,17.8223,-0.4608
146.1,18.7988,0.504437
146.2,17.9443,-0.361326
146.3,18.4021,0.085211
146.4,18.3411,0.012948
146.5,18.4326,0.093185
146.6,18.1885,-0.162178
146.7,18.7073,0.345359
146.8,18.1885,-0.184704
146.9,17.8833,-0.501167
147,18.7988,0.40307
147.1,17.7002,-0.706793
147.2,18.9209,0.502644
147.3,18.158,-0.271519
147.4,18.8293,0.388518
147.5,18.0969,-0.355145
147.6,18.4326,-0.030708
147.7,18.158,-0.316571
147.8,18.5547,0.068866
147.9,18.4937,-0.003397
148,18.4021,-0.10626
148.1,18.7988,0.279177
148.2,18.0664,-0.464486
148.3,18.8904,0.348251
148.4,17.9138,-0.639612
148.5,18.7378,0.173125
148.6,18.5547,-0.021238
148.7,18.4021,-0.185101
148.8,18.8599,0.261436
148.9,18.4326,-0.177127
149,18.7073,0.08631
149.1,18.5242,-0.108053
149.2,18.6462,0.002684
149.3,18.158,-0.496779
149.4,18.8293,0.163258
149.5,17.8223,-0.855005
149.6,19.4702,0.781632
149.7,18.0664,-0.633431
149.8,18.9514,0.240306
149.9,18.5852,-0.137157
150,18.6462,-0.08742
150.1,18.8293,0.084417
150.2,18.7988,0.042654
150.3,18.9514,0.183991
150.4,18.5547,-0.223972
150.5,19.2261,0.436165
150.6,19.2261,0.424902
150.7,19.6533,0.840839
150.8,24.0173,5.193576
150.9,25.7568,6.921813
151,27.2522,8.40595
151.1,32.8064,13.948887
151.2,31.0059,12.137124
151.3,35.4004,16.520361
151.4,32.0129,13.121598
151.5,39.1541,20.251535
151.6,37.2925,18.378672
151.7,43.7927,24.867609
151.8,40.1001,21.163746
151.9,45.8069,26.859283
152,46.1731,27.21422
152.1,51.9714,33.001257
152.2,53.8635,34.882094
152.3,52.1545,33.161831
152.4,58.5938,39.589868
152.5,54.4128,35.397605
152.6,62.7136,43.687142
152.7,59.4482,40.410479
152.8,65.8264,46.777416
152.9,62.5305,43.470253
153,66.9556,47.88409
153.1,65.918,46.835227
153.2,69.0002,49.906164
153.3,70.8923,51.787001
153.4,71.7163,52.599738
153.5,74.3103,55.182475
153.6,72.2961,53.157012
153.7,79.5288,60.378449
153.8,70.8313,51.669686
153.9,77.4231,58.250223
154,71.9299,52.74576
154.1,79.6509,60.455497
154.2,77.9419,58.735234
154.3,79.6509,60.432971
154.4,82.0618,62.832608
154.5,78.2776,59.037145
154.6,83.2214,63.969682
154.7,78.7354,59.472419
154.8,81.0242,61.749956
154.9,69.0613,49.775793
155,72.3877,53.09093
155.1,69.5496,50.241567
155.2,69.5496,50.230304
155.3,66.0095,46.678941
155.4,68.6646,49.322778
155.5,63.7512,44.398115
155.6,62.9272,43.562852
155.7,66.6199,47.244289
155.8,60.3027,40.915826
155.9,61.9202,42.522063
156,55.3589,35.9495
156.1,61.0046,41.583937
156.2,54.0161,34.584174
156.3,59.7229,40.279711
156.4,54.5349,35.080448
156.5,58.4106,38.944885
156.6,55.7251,36.248122
156.7,59.2041,39.715859
156.8,59.7839,40.284396
156.9,55.8167,36.305933
157,58.5938,39.07177
157.1,53.5278,33.994507
157.2,58.3801,38.835544
157.3,52.3376,32.781781
157.4,55.3589,35.791818
157.5,52.4902,32.911855
157.6,57.4951,37.905492
157.7,53.3142,33.713329
157.8,57.4951,37.882966
157.9,55.481,35.857603
158,52.3987,32.76404
158.1,59.6008,39.954877
158.2,52.0325,32.375314
158.3,55.8167,36.148251
158.4,48.3398,28.660088
158.5,51.8799,32.188925
158.6,47.821,28.118762
158.7,53.3447,33.631199
158.8,50.1099,30.385136
158.9,53.7415,34.005473
159,50.293,30.54571
159.1,54.0466,34.288047
159.2,53.009,33.239184
159.3,50.6897,30.908621
159.4,55.6946,35.902258
159.5,51.3611,31.557495
159.6,51.2085,31.393632
159.7,50.7202,30.894069
159.8,53.1616,33.324206
159.9,52.3376,32.488943
160,56.5796,36.71968
160.1,54.9316,35.060417
160.2,55.2063,35.323854
160.3,56.4575,36.563791
160.4,52.124,32.219028
160.5,59.3262,39.409965
160.6,50.2319,30.304402
160.7,54.7485,34.809739
160.8,51.2695,31.319476
160.9,54.3213,34.360013
161,51.3611,31.38855
161.1,55.1758,35.191987
161.2,51.3611,31.366024
161.3,55.0842,35.077861
161.4,53.9246,33.906998
161.5,53.2227,33.193835
161.6,54.657,34.616872
161.7,49.8657,29.814309
161.8,54.1687,34.106046
161.9,46.1731,26.099183
162,51.7883,31.70312
162.1,47.6685,27.572057
162.2,49.6521,29.544394
162.3,48.6145,28.495531
162.4,52.4292,32.298968
162.5,50.7202,30.578705
162.6,51.4526,31.299842
162.7,52.063,31.898979
162.8,51.5137,31.338416
162.9,54.0771,33.890553
163,52.0325,31.83469
163.1,52.6428,32.433727
163.2,52.9175,32.697164
163.3,52.6733,32.441701
163.4,54.2908,34.047938
163.5,55.542,35.287875
163.6,53.5278,33.262412
163.7,57.6477,37.371049
163.8,58.2886,38.000686
163.9,54.5044,34.205223
164,56.0608,35.75036
164.1,51.8188,31.497097
164.2,53.8025,33.469534
164.3,51.7883,31.444071
164.4,54.2603,33.904808
164.5,52.948,32.581245
164.6,54.1687,33.790682
164.7,53.8635,33.474219
164.8,57.312,36.911456
164.9,58.3191,37.907293
165,52.1851,31.76203
165.1,56.3354,35.901067
165.2,51.6052,31.159604
165.3,56.9153,36.458441
165.4,48.6755,28.207378
165.5,52.8564,32.377015
165.6,49.5605,29.069852
165.7,52.7039,32.201989
165.8,49.3469,28.833726
165.9,54.6265,34.102063
166,52.9175,32.3818
166.1,51.0864,30.539437
166.2,53.1616,32.603374
166.3,51.6052,31.035711
166.4,54.7485,34.167748
166.5,50.5676,29.975585
166.6,52.7954,32.192122
166.7,48.9197,28.305159
166.8,51.1169,30.491096
166.9,50.3845,29.747433
167,54.2297,33.58137
167.1,53.833,33.173407
167.2,54.4434,33.772544
167.3,57.4646,36.782481
167.4,53.3752,32.681818
167.5,55.2673,34.562655
167.6,52.2766,31.560692
167.7,52.8259,32.098729
167.8,52.002,31.263566
167.9,55.6335,34.883803
168,55.5115,34.75054
168.1,55.6335,34.861277
168.2,54.657,33.873514
168.3,57.5256,36.730851
168.4,58.2581,37.452088
168.5,52.124,31.306725
168.6,58.4717,37.643162
168.7,52.6733,31.833499
168.8,56.488,35.636936
168.9,52.2766,31.414273
169,54.657,33.78341
169.1,52.3987,31.513847
169.2,56.0913,35.195184
169.3,56.9458,36.038421
169.4,56.0303,35.111658
169.5,56.5186,35.588695
169.6,53.4668,32.525632
169.7,56.488,35.535569
169.8,54.1077,33.144006
169.9,59.1431,38.168143
170,51.9714,30.98518
170.1,55.1147,34.117217
170.2,53.894,32.885254
170.3,56.7627,35.742691
170.4,54.0771,33.045828
170.5,54.5044,33.461865
170.6,55.3589,34.305102
170.7,53.9856,32.920539
170.8,57.9834,36.907076
170.9,52.7649,31.677313
171,55.9998,34.90095
171.1,53.2532,32.143087
171.2,56.6101,35.488724
171.3,51.6052,30.472561
171.4,56.366,35.222098
171.5,53.9246,32.769435
171.6,55.2368,34.070372
171.7,56.366,35.188309
171.8,57.0679,35.878946
171.9,56.4575,35.257283
172,54.5349,33.32342
172.1,59.6008,38.378057
172.2,52.8259,31.591894
172.3,55.8167,34.571431
172.4,53.6499,32.393368
172.5,55.3589,34.091105
172.6,55.542,34.262942
172.7,56.9763,35.685979
172.8,57.2205,35.918916
172.9,58.1665,36.853653
173,57.5562,36.23209
173.1,54.6265,33.291127
173.2,59.9976,38.650964
173.3,52.887,31.529101
173.4,55.7251,34.355938
173.5,53.4363,32.055875
173.6,55.3589,33.967212
173.7,53.9246,32.521649
173.8,58.2581,36.843886
173.9,56.2134,34.787923
174,55.6946,34.25786
174.1,56.8237,35.375697
174.2,55.8777,34.418434
174.3,57.0984,35.627871
174.4,52.9785,31.496708
174.5,57.6477,36.154645
174.6,54.3518,32.847482
174.7,53.8635,32.347919
174.8,53.1921,31.665256
174.9,56.0608,34.522693
175,55.6946,34.14523
175.1,56.6711,35.110467
175.2,57.0984,35.526504
175.3,54.8706,33.287441
175.4,59.906,38.311578
175.5,55.6335,34.027815
175.6,58.3191,36.702152
175.7,53.9551,32.326889
175.8,57.0984,35.458926
175.9,52.887,31.236263
176,58.1055,36.4435
176.1,54.1077,32.434437
176.2,58.075,36.390474
176.3,56.9153,35.219511
176.4,56.9153,35.208248
176.5,57.6477,35.929385
176.6,55.9387,34.209122
176.7,58.5327,36.791859
176.8,53.2532,31.501096
176.9,58.8074,37.044033
177,54.0771,32.30247
177.1,54.5349,32.749007
177.2,54.718,32.920844
177.3,57.5256,35.717181
177.4,55.9082,34.088518
177.5,57.4341,35.603155
177.6,59.3262,37.483992
177.7,56.1829,34.329429
177.8,58.4412,36.576466
177.9,52.5513,30.675303
178,54.0466,32.15934
178.1,54.5654,32.666877
178.2,56.2134,34.303614
178.3,56.2439,34.322851
178.4,58.5022,36.569888
178.5,54.8096,32.866025
178.6,56.7017,34.746862
178.7,56.8237,34.857599
178.8,58.3496,36.372236
178.9,60.8521,38.863473
179,53.833,31.83311
179.1,58.3496,36.338447
179.2,54.2297,32.207284
179.3,54.9927,32.959021
179.4,53.1006,31.055658
179.5,58.4106,36.354395
179.6,55.8167,33.749232
179.7,58.8074,36.728669
179.8,56.8848,34.794806
179.9,56.6101,34.508843
180,59.6008,37.48828
180.1,58.5632,36.439417
180.2,62.0728,39.937754
180.3,53.1616,31.015291
180.4,56.6406,34.483028
180.5,54.3518,32.182965
180.6,55.9387,33.758602
180.7,52.0325,29.841139
180.8,57.6477,35.445076
180.9,58.0139,35.800013
181,57.1289,34.90375
181.1,62.0728,39.836387
181.2,56.2744,34.026724
181.3,61.9507,39.691761
181.4,52.7954,30.525198
181.5,59.1431,36.861635
181.6,52.4902,30.197472
181.7,58.075,35.771009
181.8,56.2134,33.898146
181.9,57.1289,34.802383
182,57.4951,35.15732
182.1,58.4106,36.061557
182.2,62.2864,39.926094
182.3,58.0444,35.672831
182.4,61.2183,38.835468
182.5,53.7415,31.347405
182.6,57.7393,35.333942
182.7,53.3142,30.897579
182.8,57.0984,34.670516
182.9,57.4646,35.025453
183,60.8521,38.40169
183.1,55.6946,33.232927
183.2,58.8379,36.364964
183.3,57.8613,35.377101
183.4,59.021,36.525538
183.5,58.1055,35.598775
183.6,54.9622,32.444212
183.7,60.73,38.200749
183.8,54.1382,31.597686
183.9,55.9387,33.386923
184,53.4058,30.84276
184.1,57.6782,35.103897
184.2,54.3213,31.735734
184.3,58.5022,35.905371
184.4,55.603,32.994908
184.5,57.8613,35.241945
184.6,59.8755,37.244882
184.7,57.5867,34.944819
184.8,59.4482,36.795056
184.9,55.1147,32.450293
185,57.0984,34.42273
185.1,53.4058,30.718867
185.2,59.4788,36.780604
185.3,58.1665,35.457041
185.4,58.075,35.354278
185.5,55.1453,32.413315
185.6,61.8896,39.146352
185.7,60.5469,37.792389
185.8,57.4036,34.637826
185.9,60.0891,37.312063
186,57.2815,34.4932
186.1,57.1594,34.359837
186.2,58.9294,36.118574
186.3,60.6079,37.785811
186.4,57.8003,34.966948
186.5,60.0586,37.213985
186.6,59.9976,37.141722
186.7,60.4553,37.588159
186.8,61.2183,38.339896
186.9,57.5867,34.697033
187,60.4858,37.58487
187.1,57.4341,34.521907
187.2,61.1877,38.264244
187.3,55.8167,32.881981
187.4,58.0139,35.067918
187.5,56.2134,33.256155
187.6,62.439,39.470492
187.7,59.2651,36.285329
187.8,62.1338,39.142766
187.9,59.7839,36.781603
188,58.3801,35.36654
188.1,59.7839,36.759077
188.2,58.136,35.099914
188.3,61.9812,38.933851
188.4,53.9551,30.896488
188.5,57.4036,34.333725
188.6,55.481,32.399862
188.7,60.6995,37.607099
188.8,56.2439,33.140236
188.9,59.8755,36.760573
189,59.9976,36.87141
189.1,61.1877,38.050247
189.2,60.3638,37.215084
189.3,55.0842,31.924221
189.4,59.6924,36.521158
189.5,54.4434,31.260895
189.6,59.9365,36.742732
189.7,56.9458,33.740769
189.8,59.3872,36.170906
189.9,58.2886,35.061043
190,63.9343,40.69548
190.1,61.7065,38.456417
190.2,60.6689,37.407554
190.3,57.9834,34.710791
190.4,59.3262,36.042328
190.5,62.3474,39.052265
190.6,56.8542,33.547802
190.7,60.9436,37.625939
190.8,57.373,34.044076
